text,fake,hatespeech,toxicity
"   Schwurbel-Nazi, verpiss dich einfach. Deine hässliche Fresse und deinen geistigen Dünnschiss ist eine Beleidigung der gesamten Menschheit. https://t.co/6iuNb9GykK",0,0,1
Was die #AfD mal wieder bewiesen hat: Das einzige was die ArschgeigenFürDummhausen können ist Scheiße labern. Anständige Menschen setzten sich dafür auf die Schüssel aber AfDler sind selbst dafür zu dämlich,0,0,1
"  Die heutige Headline im Print ist pure Querdenker Rethorik.. der Ekel den #Reichelt  und die #HaltDieFresseBild auslösen ist in solchen Krisenzeiten noch zusätzlich gepaart mit einer Wut über solch asoziales Verhalten.
Journalistischel Gesindel, zugekokst und hässlich.",1,0,1
"  Auch wenn die AfD scheisse ist, ists schon eigenartig wie die Ansichten sind. Wenn Das Abgeordnete bei Querdenker Demos dabei sind diese der verlängerte Arm. Wenn in der CDU Korruption begangen wird ist nicht die CDU korrupt sondern es sind Einzelfälle lol",1,0,1
"Wenn es ein „Merkel-Einsperr-Gesetz“ gäbe, würde man vermutlich zuerst widerlich polarisierende Journalisten einsperren. 

Hört endlich auf diesen Rotz zu kaufen und zu klicken. https://t.co/P8wuAPjl7B",0,0,1
" Komisch, dass die Querdenker und Covidioten sich jetzt schwarz kleiden.
Sind bestimmt undercover, um die Antifa reinzureiten!",0,0,1
"  Die Hetzer die sich über Hetzer beschweren sind total wichtig ja 😂 die AfD braucht die und ihre Unterstützung... Danke an die Volksverpetzer die man früher auch ""Stasischweine"" nannte...",0,0,1
"   Die Wahrheit? Frag mal die #HeinerULTRAS  die können dir da garantiert weiterhelfen. Er ist der Panik Treiber der mit Zahlen fabuliert, die nichts mit der Realität zu haben, um die Panik aufrecht zu erhalten. Andere Länder machen es vor, wir haben Panik Lauterbach.",0,0,1
 Als wenn der etwas anderes sagt als die Merkel. Lach mich Tod. Auch so nen Schwätzer vor dem Herren,0,0,1
"#HaltDieFresseBild  RT : Ach da isser ja wieder! Fehlt noch: #HaltdieFresseReichelt
#HaltdieFresseSpringer
#HaltDieFresseBild https://t.co/AcMLzxtc7W",0,1,1
" Das ist richtig lustig. Die Seite kann nicht aufgerufen werden, also hat noch niemand den Text gelesen aber es hagelt einiges an Kritik, ziemlich alberne Kritik, irgendwas um zu kritisieren aber ohne auch nur eine Zeile gelesen zu haben.",1,0,1
"  ""Die eigenen Parteifreund:innen sollen [...] überzeugt werden.""
Vier Erfolg damit - ehrlich gemeint.
Die Überzeugung gelingt aber leider am besten über Angstargumente die Wahl zu verlieren.
Für Sachargumente ist die CDU leider taub.
Siehe Merz bei Lanz. Und Merz ist team Laschet.",0,0,1
Dikka corona hat die Leute behindert gemacht ihr lässt euch freiwillig irgendein Müll reinballern wo grösste chara drin sein kann ohne Sinn gesunde Menschen lassen sich krank spritzen von Staat,1,0,1
"Das sind KEINE Flüchtlinge, sondern Wirtschafts-Migranten und zwar FAST alle !!      :  Die Flüchtlings-Frau mit der 3000-Euro-Designer-Jacke oder:  Die Flüchtlings-Verarschung, Zwangs-Islamisierung und Umvolkung Deutschlands gehen immer weiter !!: https://t.co/nhPM4ei3QL",0,1,1
"  Diese Faschisten die sich für Volksvertreter halten, gehören nicht zu meinem Volk. Ich schäme mich für solche ungebildete Ewiggestrige von der #AFD  . Diese Partei gehört konsequent abgewählt. #AfDVerfassungsfeindlich",0,0,1
"Treten die ganzen Kasper eigentlich zurück sollte das #Verfassungsgericht das Gesetz für Verfassungwidrig erklären oder?
Aber wird eh schwer Merkels Schosshündchen #Harbarth wurd ja Präsident. 

#Bundesnotbremse",0,0,1
"   wenn die möglichkeit besteht durch den tod eines einzelnen straftäters das leben mehrerer tausend zu retten, dann ist das durchaus legitim. die freunde und familien der tausenden würden es dir danken. Nur die Linken würden wieder terror schieben",1,0,1
 Eine geistig verblödete Bundesregierung mit enormen Fachkräftemangel heißt alle Schmarotzer herzlichen Willkommen und verköstigt sie auf Kosten des Steuerzahlers. #CDU #CSU #SPD #Gruenen #Machtmissbrauch #Vetternwirtschaft #Raffgier  #Korruption  #Vorteilsnahme #Postengeschacher,0,1,1
"   Genau, weil de AfD in Sachsen hat ja auch die letzten Jahre nicht zugelegt. Naja bei deinem Gesicht solltest du deine Eltern verklagen, Weichei.",0,0,1
"  Zu spät, Merz, zu spät.
Ihr habt die Union zu einem linksgrün versifften Haufen verkommen lassen und das wird die Rechnung sein.
Aber wie immer im Leben, gibt es eine Alternative.",0,0,1
"  Vor der Wolfsschanze onanieren, auf Gräbern tanzen und auf Leichen  pissen find ich schlimmer. #noafd",0,0,1
"  Ich übersetze diese Gleichung in echtes Deutsch:

CDU + Berateraffären + Korruption + Vetternwirtschaft + soziale ungleichheit = Wir verdienen noch ein nettes Sümmchen bevor es jemand anders fixxen darf. Aka: Es gibt kein Planet B",0,0,1
 hab den Mongo als geistig behindert bezeichnet und mein Kommentar wurde gelöscht :D,0,1,1
" Bitte google mal was CxU so gemacht hat.

Google wie bekloppt die AFD ist

Egal was sie tun, die Grünen werden es zumindest nicht schlechter machen können",1,0,1
Merz: NRW gut regiert😳NRW CDU Politiker leben in einem Paralleluniversum. Für wie blöd hält man die Bevölkerung eigentlich?  Die Stimmung über Laschet ist seit Monaten schlecht und schlechter und wird über den Sommer wohl kaum besser. Wie auch🤡??#maybritillner,1,0,1
"Sehr geschätzte Schauspieler und Künstler kämpfen mit widerwärtiger Ironie gegen die Corona-Maßnahmen. Die #Querdenker Idioten feiern das natürlich. Ich bin Sprachlos, hätte  oder  (Peter Shaw ???) so etwas nicht zugetraut. 
#allesdichtmachen",0,0,1
"Ob nun #Maskendeal Schweinereien oder #Maut Betrügereien oder auch, dass  #Scholz sich im #Wirecard UA nicht mehr erinnern kann, alles Zeichen, für #Korruption und #Macht in der #Politik, der man nur noch fassungslos gegenübersteht. 

Und IHR wollt im September gewählt werden? https://t.co/zkEjyQbE3y",0,0,1
"Ein großer Teil der #Zuwanderer aus dem #NahenOsten glaubt hierzulande, sein kümmerliches Gesellschaftsbild auf Deutschland übertragen zu können. Geflohen, um zu arbeiten, frei zu sein, nutzen sie diese Freiheit, aber bekämpfen unsere offene Gesellschaft! https://t.co/kFZe8QmUGa",0,0,1
 ...Spürt Ihr's? Sowas gab's auch im #Nazi Deutschland. https://t.co/IvrQYINeGl,0,0,1
"  Och wie niedlich. Da kommt jemand mit “Bildung“, die er selbst nicht besitzt, an. Und mit ÖRR daherkommen, welche das Hirn eher aufweicht, zeigt wunderbar den geistigen Zustand der Menschen auf.",0,0,1
 Dieser Clown ist ja zum Glück ohne weitere Funktion. Er macht eigentlich den Sarrazin und braucht die Partei nur für das Marketing. Also wie Friedrich Merz bei euch. ,1,0,1
"  Diese Faschisten die sich für Volksvertreter halten, gehören nicht zu meinem Volk. Ich schäme mich für solche ungebildete Ewiggestrige von der #AFD  . Diese Partei gehört konsequent abgewählt. #AfDVerfassungsfeindlich",0,0,1
   https://t.co/Rm6f36MDHr  telegram usw und es gibt google. da kann man sich aussuchen was man glaubt oder auch nicht. jeder kann selbst denken. dafür brauche ich keine korrupten Politiker,0,1,1
"  Das ganze Leid, was so unter anderem angestrebt ist oder sowieso kommen wird mit den Grünen, kann man sich ja mal wieder ins Gedächtnis rufen.
 https://t.co/SelXBvzjKi",0,0,1
" Als ob du jemals überhaupt etwas verstehen würdest, was bei uns mit Politik zu tun hat. Und wie du über andere Politiker redest, zeigt schon, aus welchem Loch du gekrochen gekommen bist... #fckAfD",0,0,1
"   Woher der eliminatorische Antisemitismus des rasenden Mobs eingewandert ist, der derzeit die Straßen übrigens nicht nur in Deutschland beherrscht und der allenfalls dem Pass nach europäisch ist, ist völlig geklärt außer für pathologische Gewohnheitslügner und Realitätsverleugner.",1,0,1
 Ich freue mich sehr auf ein baldiges Verbotsverfahren der faschistischen AFD! Ihr widerliches Rechtes Gesindel gehört weggesperrt! #FCKNZS #fckafd #afdverbotjetzt #AfDrausausdenParlamenten #afdistnichtnormal,0,0,1
" Das erzählen gerne Deppen die man getrost der rechten #noafd oder #querdenken Dulli Szene zurechnen kann.
Die können jeden Stuß verquirlen.
Sonst kämen sie auch in ihre braunen Gülle Ecke nicht klar.",0,0,1
" Die gierige Pharma Mafia will impfen/gen therapieren, weil mit der Söderwindel und der Angstindustrie jetzt Milliarden geraubt werden können. Easy. Man sollte, nur vorbelastete Schützen, am besten mit einer Antikörper Therapie. Bei weitem besser.  Aber halt weniger Milliarden 😂 https://t.co/RkKO1YzJKl",0,0,1
"   Die ganzen Deppen dürfen sich zukünftig jedes Frühjahr und jeden Herbst impfen und nach der 48. Welle, und der 3. Mrd Mutierungen wird dann irgendwann zugegeben dass das alles großer Schwachsinn war.",1,0,1
" .....das lichtscheue Gesindel aus einer Melange von Antifa, Verdi, SPD und Migranten zeigt mal wieder seine hässliche, linksgrüne Fratze!",1,0,1
" Tja der Typ hat weder körperlich noch geistige Größe, bei geistig eher ein totaldefizit. Sperrt den Weg, schmeißt den Schlüssel gleich mit weg. Den Nazi braucht keiner.",0,0,1
"Laschet, der ÖffnungsFDP und die anderen erwähne ich gar nicht. So muss das 1933 gewesen sein. Lauter Politiker ohne Eier, und dann braucht nur so ein Vollpfosten mit Charisma um die Ecke kommen und - schwupps - sind wir nazifiziert.",1,0,1
  Das ist einfach dummer Trend wie blm no cap,1,0,1
"   Nazis sind zu dumm um Satire zu verstehen.
Die nehmen es für bahre Münzen und lassen Taten folgen und dann sterben Menschen.
Der Dreck muss weg.
#Pegidioten",1,0,1
"Hier wird ein Weib sozial geächtet wenn sie nur mit nem Kanake redet, geschweige denn mehr...

#ripwesten https://t.co/jXk6CJd4xw",0,0,1
"  Jaja, typisch pseudoliberaler Nachwuchs: Freiheit auf der Standarte und ein Verhältnis zu Bürgerrechtskultur wie Putin.",0,0,1
"Das macht denen jetzt besonders Spaß. Jetzt können sie nächlich jedem, dessen Nase ihnen nicht passt, weil sie zu links oder nichtdeutsch aussieht ohne weiteren Grund auf den Sack gehen. Und das kosten sie voll aus. #Bullen #Ausgangssperre #b0105 https://t.co/sBTJlqhg7m",0,0,1
" Man haben die einen schiss vor Brüsten.....Meine Fresse kann mal die Mutter von dem Kind da eine Schelte verpassen ?  Man wann sind Wir falsch abgebogen 🙈🙈 wisst ihr noch, damals als Frau Merkel brust zeigte? Ui Was eine Sorglos Sorge damals 🙄😁 First Problem",0,1,1
"Ach Freddy ma boy… dir würd ichs auch nicht anvertrauen 🙌🏼🙌🏼🙌🏼

Macht nut weiter mit eurem „Wahlkampf“ 

Peinlich seid ihr… peinlich 

Bringt doch Inhalte!! 

#merz #BTW21 #laschet #csu #cdu #Baerbock #BaerbockforKanzlerin #Klimaschutz #Wahlprogramm #gruene #fdp #spd #scholz https://t.co/6w8YfqTBlt",1,0,1
"     Info für den trollenden #AfD-Olm: Ich bin parteilos glücklich! :) Aber eins ist sicher: Das Karma wird’s bei dir schon richten, genauso wie 1945 bei den Vorgängern deiner „Clique"". ;) #fuckafd #AfDVerfassungsfeindlich #AfDmachtkrank #fascistbastard #afdistnichtnormal",1,0,1
" Ein Skandal, wenn die Staatsanwaltschaft u die Polizei wegen der Volksverhetzung nicht Ermitteln u es verschieben/einstellen würde. Gerade der Chef des Flügels u der gesichert Rechtsextremen #fckafd-Thüringen. Mach dich nicht Lächerlich. Law and Order ist angeblich euer Motto",1,0,1
"#Maaßen Wer die CDU wählt, findet #Korruption, Verschleierung von Strafttaten inklusive Aktenschreddern, rassistisches Gedankengut, Dummheit, Versager, Faktenignoranten &amp; Charakterlosigkeit gut. Nur A-Punkts &amp; Versager wählen die #CDU 
#noCDU  
https://t.co/v47NwV2BOp https://t.co/rWJPX5fnwW",0,0,1
"     Eben, aber sehr viele weiße Frauen tendieren dazu geblendet von ihren eigenen Privilegen zu sein, sodass sie selber nicht mehr realisieren wann sie im Unrecht stehen.",0,1,1
   Das sind noch viel zu wenige rote Punkte! Das wird ja fast übersehen✊ Aluhutträger sind ja nix dagegen 🤣,0,1,1
" Was ein unglaublicher Tweet. Der Senat lässt zu, daß Nazis und Covididioten demonstrieren und kein Bull holt den Knüppel raus, kaum aber ein Linke Demo, wird der Knüppel geschwungen. Bravo, rot-grün ich spuck auf euch",0,0,1
"   Der Typ ist doch selbst nur ein Fake! Ebenso dass ganze RKI! Praktikanten im täglichen Lügendelirium! Merkel der Anführer allen Übels, was in D abgeht! Nicht erst seit 2015, nein schon seit 2005! Eine reine Hütchenspieler Gang!",1,0,1
"     Schon traurig, Test verweigern geht Familie schützen verboten, ey Leute das ist bekloppt 😩 Querdenker Land",1,0,1
„Lügen-Weidel“ live im  bei  . Sie: Die AfD hat mit den Querdenkern nichts zu tun. Für wie blöd hält die eigentlich die Menschen? Die DNA der Querdenker ist die AFD!       ,1,0,1
" Wenn ausgerechnet eine Muslima mit großer Nähe zu den ""Grauen Wölfen"" über ""christdemokratische Werte"" belehren will, hat das schon was von Realsatire.🤣🤣

Gäb es die ""christdemokratischen Werte"" in der jetzigen #XfürU noch, wäre die Gründung der AfD übrigens nie nötig gewesen.",1,0,1
" 👍👏👏👏🆘🆘🆘🆘🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪  #merkelruecktritt #Merkelmussweg bis der 😈 sie holt, wüßte ich Zugern was Die Werte dieser perfiden Frau seien... aber eigentlich würde ich schreien wollen „HAU AB 🆎 🆎🆎🆎🆎KOMMUNISTIN ASAP“",1,1,1
"Liebe , die Leute, die ihr da übergriffig behandelt, sind die, die euch selbst durch ihre Wahl im September vor #Antifa &amp; Co noch schützen können. Aber anscheinend braucht ihr ja den antifageworfenen Pflasterstein in eurer Fresse dringender, als Gewaltfreiheit. 💁🏻 https://t.co/ElYXMgiSNs",1,0,1
" Guten Morgen Herr Lauterbach! Die  schreibt für Ihr Leben gerne Blödsinn. Ich frage mich immer, was habem die da für eine Ausbildung und sind es Menschen? Ich kann nur immer wiederholen: #HaltDieFresseBild . So ein manipulatives Schundblatt.",1,1,1
"Die Eliten wollen Anne- Fresse Bärbock, 🐻 Ihr könnt euch den Gang zur Wahl 🗳 sparen❗Die BRD ist nur eine Fremdverwaltung der Eliten und macht nur noch das was Deutschland schadet und die Bevölkerung verarmen lässt❗Alles manipuliert und die Bevölkerung ist zu dumm❗🤮 https://t.co/yMj3HOnX1i",1,0,1
" Du vergisst, dass eine deiner beid3n  Lieblingsparteien Juden grundlos sämtliche Menschenrechte nahm und sie dann sogar ermordete #fckRassisten",0,0,1
B.P. von den  aus Tübingen ranzt durch mein TL und ich will's eigentlich gar nicht wissen was der Ekel mal wieder abgelassen hat. Habe seit Jahren nur noch reaktionäres und Rassismus von dem gesehen.,0,0,1
"Ich sag wies ist.

cDU, richtiger Scheißverein.

Keine Haltung, viel Versagen, massig Filz und ein Haufen Maaßen. Sich aber für den scheiß King halten.

#niewiedercdu #niewiedercsu",0,1,1
Staatsmacht am Ende - NVA und Volkspolizei im Herbst 1989 | https://t.co/vjAlXrkcWI https://t.co/4tcfNVTyX2  Hitler# Stalin# Kohl# Merkel# wat nun ?? AFD oder Grüne??? Ne erst am Süne!!! Hauptsache kein Lügner gel### £££,0,0,1
"    China ist leider auch schon freier. und ich glaube die hätten am liebsten die Methoden von nordkorea: Einfach alle Covid-19-Patienten erschießen... und alle Querdenker auch.

So denken die Rotpunkte.",1,0,1
"  ..sprach der Oberhetzer der Nation, dessen Partei die schwersten Grundrechtseinschränkungen seit 1945 kritiklos mitträgt.",0,0,1
"  Kleiner Bub... 😉 1% für dich Mädl... Ich bin keine menschliche Puppe so wie ihr Irren es seid.. Und ich glaube ich bin weitaus älter... Mit euch Faschos kann man nicht anders reden, ihr seid kein deut besser und bezeichnet uns als Nazis  ist das besser?",1,0,1
" da werden die von der AfD aber traurig sein 

Laschet hat das Zeug, die größte - allergrößte - Niete in der Geschichte der CDU zu werden. So etwas wie die Genossen Schulz &amp; Schulz zusammen 😂",1,0,1
" Ich würde euren Eltern das Haus, das Auto, den Hund und den Erziehungsauftrag wegnehmen, ihr linksradikalen Fotzen.
#V8dasmachtKrachinderNacht",0,0,1
"Ich bin bass erstaunt, wie viele Leute, die in ihrer Bio mit ihrer FDP-Mitgliedschaft kokettieren, den blaubraunen Dreck der #NoAfD und deren ""Personal"" teilen.

Nun ja, man sollte sich nicht allzu sehr wundern, Gleich und Gleich gesellt sich gern.",1,0,1
"  Fakt ist, Ihr AfD Lebensversager versagt abermals wie Eure Vorfahren und das genieße ich sehr. Bildungsresistente AfD Covidioten Massenmörder Terroristen ernten Verachtung auf ganzer Linie und das ist gut so Du Otto.",1,0,1
"  Antisemismus, NAZI, Auslaenderfeind, Rassist im inflationären  Sprachgebrauch und als ""Letztschlagwaffe"" einer grenzdebilen, argumentationsverarmenten  möchtegern Elite, die niemand gerufen hat und niemand braucht auf intellektueller Geisterfahrt....",0,0,1
"  Stimmt. Etwas weniger differenziert geht es auch mit  #HaltDieFresseSpringerPresse 
#Drecksblatt ist ja leider ungenau adressiert.",0,0,1
"    Es ist kein richtiger lockdown, wenn nicht alle mitmachen.

Wenn ich 10 Löcher im Dach habe, aber nur 7 stopfe, dann pisst es immer noch rein 

Alman mach dein Hirn an",1,1,1
" Wer Kindern ohne Not diese Giftspritze aufzwingt, sie zu Laborratten der Pharmamafia degradiert, hat weder ❤ noch Empathie. Ich finde keine Worte für diese Scheusale, die Kindern sowas antun wollen. Aber ich spreche denen das Recht ab, sich Mensch zu nennen. MACHT DA NICHT MIT‼️",1,0,1
